1,3840, Note_on_c,0,53,75,,
1,3840, Note_on_c,0,65,69,,
1,4080, Note_on_c,0,65,64,,
1,4094, Note_off_c,0,65,0,,
1,4304, Note_off_c,0,65,0,,
1,4320, Note_on_c,0,70,65,,
1,4542, Note_off_c,0,70,0,,
1,4560, Note_on_c,0,68,64,,
1,4785, Note_off_c,0,68,0,,
1,4800, Note_on_c,0,51,59,,
1,4800, Note_on_c,0,55,59,,
1,4800, Note_on_c,0,58,73,,
1,4800, Note_on_c,0,67,67,,
1,4808, Note_off_c,0,46,0,,
1,4808, Note_off_c,0,50,0,,
1,4808, Note_off_c,0,53,0,,
1,4916, Note_off_c,0,67,0,,
1,4920, Note_on_c,0,65,64,,
1,5138, Note_off_c,0,65,0,,
1,5160, Note_on_c,0,67,64,,
1,5750, Note_off_c,0,51,0,,
1,5750, Note_off_c,0,55,0,,
1,5750, Note_off_c,0,58,0,,
1,5755, Note_off_c,0,67,0,,
1,5760, Note_on_c,0,48,61,,
1,5760, Note_on_c,0,51,61,,
1,5760, Note_on_c,0,55,75,,
1,5760, Note_on_c,0,67,69,,
1,6240, Note_on_c,0,70,65,,
1,6252, Note_off_c,0,67,0,,
1,6715, Note_off_c,0,70,0,,
1,6720, Note_on_c,0,53,59,,
1,6720, Note_on_c,0,56,59,,
1,6720, Note_on_c,0,60,73,,
1,6720, Note_on_c,0,72,67,,
1,6728, Note_off_c,0,48,0,,
1,6728, Note_off_c,0,51,0,,
1,6728, Note_off_c,0,55,0,,
1,7075, Note_off_c,0,72,0,,
1,7080, Note_on_c,0,65,64,,
1,7423, Note_off_c,0,65,0,,
1,7440, Note_on_c,0,63,64,,
1,7663, Note_off_c,0,63,0,,
1,7670, Note_off_c,0,53,0,,
1,7670, Note_off_c,0,56,0,,
1,7670, Note_off_c,0,60,0,,
1,7680, Note_on_c,0,55,61,,
1,7680, Note_on_c,0,58,61,,
1,7680, Note_on_c,0,62,75,,
1,7680, Note_on_c,0,70,69,,
1,7920, Note_on_c,0,70,64,,
1,7934, Note_off_c,0,70,0,,
1,8144, Note_off_c,0,70,0,,
1,8160, Note_on_c,0,67,65,,
1,8382, Note_off_c,0,67,0,,
1,8400, Note_on_c,0,70,64,,
1,8639, Note_off_c,0,70,0,,
1,8640, Note_on_c,0,56,59,,
1,8640, Note_on_c,0,60,59,,
1,8640, Note_on_c,0,63,73,,
1,8640, Note_on_c,0,67,59,,
1,8640, Note_on_c,0,70,73,,
1,8648, Note_off_c,0,55,0,,
1,8648, Note_off_c,0,58,0,,
1,8648, Note_off_c,0,62,0,,
1,8995, Note_off_c,0,67,0,,
1,8995, Note_off_c,0,70,0,,
1,9000, Note_on_c,0,68,56,,
1,9000, Note_on_c,0,72,70,,
1,9590, Note_off_c,0,56,0,,
1,9590, Note_off_c,0,60,0,,
1,9590, Note_off_c,0,63,0,,
1,9595, Note_off_c,0,68,0,,
1,9595, Note_off_c,0,72,0,,
1,9600, Note_on_c,0,80,69,,
1,9710, Control_c,0,7,102,,
1,9720, Note_on_c,0,79,64,,
1,9730, Note_off_c,0,80,0,,
1,9829, Note_off_c,0,79,0,,
1,9840, Note_on_c,0,75,64,,
1,9950, Note_off_c,0,75,0,,
1,9960, Note_on_c,0,72,64,,
1,10074, Note_off_c,0,72,0,,
1,10080, Note_on_c,0,68,65,,
1,10194, Note_off_c,0,68,0,,
1,10200, Note_on_c,0,67,64,,
1,10308, Note_off_c,0,67,0,,
1,10320, Note_on_c,0,63,64,,
1,10429, Note_off_c,0,63,0,,
1,10440, Note_on_c,0,58,64,,
1,10555, Note_off_c,0,58,0,,
1,10560, Note_on_c,0,56,67,,
1,10676, Note_off_c,0,56,0,,
1,10680, Note_on_c,0,55,64,,
1,10788, Note_off_c,0,55,0,,
1,10800, Note_on_c,0,39,63,,
1,11511, Note_off_c,0,39,0,,
1,11520, Tempo,483871,,,,
1,11520, Note_on_c,0,36,59,,
1,11520, Note_on_c,0,48,71,,
1,11520, Note_on_c,0,55,61,,
1,11520, Note_on_c,0,60,75,,
1,11760, Note_on_c,0,36,54,,
1,11760, Note_on_c,0,48,66,,
1,11774, Note_off_c,0,36,0,,
1,11774, Note_off_c,0,48,0,,
1,11984, Note_off_c,0,36,0,,
1,11998, Note_off_c,0,48,0,,
1,12000, Note_on_c,0,48,65,,
1,12000, Note_on_c,0,55,57,,
1,12000, Note_on_c,0,63,71,,
1,12012, Note_off_c,0,55,0,,
1,12012, Note_off_c,0,60,0,,
1,12222, Note_off_c,0,48,0,,
1,12240, Note_on_c,0,51,64,,
1,12465, Note_off_c,0,51,0,,
1,12475, Note_off_c,0,55,0,,
1,12475, Note_off_c,0,63,0,,
1,12480, Note_on_c,0,41,59,,
1,12480, Note_on_c,0,53,73,,
1,12480, Note_on_c,0,60,59,,
1,12480, Note_on_c,0,65,73,,
1,12705, Note_off_c,0,41,0,,
1,12719, Note_off_c,0,53,0,,
1,12720, Note_on_c,0,53,64,,
1,12835, Note_off_c,0,60,0,,
1,12835, Note_off_c,0,65,0,,
1,12840, Note_on_c,0,63,64,,
1,12957, Note_off_c,0,53,0,,
1,12960, Note_on_c,0,53,65,,
1,13182, Note_off_c,0,53,0,,
1,13182, Note_off_c,0,63,0,,
1,13200, Note_on_c,0,48,64,,
1,13200, Note_on_c,0,60,67,,
1,13200, Note_on_c,0,65,62,,
1,13423, Note_off_c,0,48,0,,
1,13423, Note_off_c,0,60,0,,
1,13438, Note_off_c,0,65,0,,
1,13440, Note_on_c,0,46,69,,
1,13440, Note_on_c,0,58,72,,
1,13440, Note_on_c,0,65,67,,
1,13680, Note_off_c,0,58,0,,
1,13680, Note_on_c,0,46,64,,
1,13680, Note_on_c,0,62,56,,
1,13680, Note_on_c,0,65,70,,
1,13694, Note_off_c,0,46,0,,
1,13694, Note_off_c,0,65,0,,
1,13904, Note_off_c,0,46,0,,
1,13918, Note_off_c,0,62,0,,
1,13918, Note_off_c,0,65,0,,
1,13920, Note_on_c,0,50,65,,
1,13920, Note_on_c,0,62,57,,
1,13920, Note_on_c,0,65,57,,
1,13920, Note_on_c,0,70,71,,
1,14142, Note_off_c,0,50,0,,
1,14142, Note_off_c,0,62,0,,
1,14142, Note_off_c,0,65,0,,
1,14156, Note_off_c,0,70,0,,
1,14160, Note_on_c,0,53,64,,
1,14160, Note_on_c,0,68,64,,
1,14385, Note_off_c,0,53,0,,
1,14385, Note_off_c,0,68,0,,
1,14400, Note_on_c,0,39,58,,
1,14400, Note_on_c,0,51,73,,
1,14400, Note_on_c,0,67,67,,
1,14516, Note_off_c,0,67,0,,
1,14520, Note_on_c,0,65,64,,
1,14625, Note_off_c,0,39,0,,
1,14639, Note_off_c,0,51,0,,
1,14640, Note_on_c,0,51,64,,
1,14738, Note_off_c,0,65,0,,
1,14760, Note_on_c,0,67,64,,
1,14877, Note_off_c,0,51,0,,
1,14880, Note_on_c,0,51,65,,
1,15102, Note_off_c,0,51,0,,
1,15120, Note_on_c,0,38,55,,
1,15120, Note_on_c,0,50,70,,
1,15343, Note_off_c,0,38,0,,
1,15355, Note_off_c,0,67,0,,
1,15358, Note_off_c,0,50,0,,
1,15360, Note_on_c,0,36,59,,
1,15360, Note_on_c,0,48,75,,
1,15360, Note_on_c,0,60,61,,
1,15360, Note_on_c,0,63,61,,
1,15360, Note_on_c,0,67,75,,
1,15600, Note_on_c,0,36,54,,
1,15600, Note_on_c,0,48,66,,
1,15614, Note_off_c,0,36,0,,
1,15614, Note_off_c,0,48,0,,
1,15824, Note_off_c,0,36,0,,
1,15838, Note_off_c,0,48,0,,
1,15840, Note_on_c,0,48,65,,
1,15840, Note_on_c,0,63,57,,
1,15840, Note_on_c,0,67,57,,
1,15840, Note_on_c,0,70,71,,
1,15852, Note_off_c,0,60,0,,
1,15852, Note_off_c,0,63,0,,
1,15852, Note_off_c,0,67,0,,
1,16062, Note_off_c,0,48,0,,
1,16080, Note_on_c,0,51,64,,
1,16305, Note_off_c,0,51,0,,
1,16315, Note_off_c,0,63,0,,
1,16315, Note_off_c,0,67,0,,
1,16315, Note_off_c,0,70,0,,
1,16320, Note_on_c,0,41,59,,
1,16320, Note_on_c,0,53,73,,
1,16320, Note_on_c,0,65,59,,
1,16320, Note_on_c,0,68,59,,
1,16320, Note_on_c,0,72,73,,
1,16545, Note_off_c,0,41,0,,
1,16559, Note_off_c,0,53,0,,
1,16560, Note_on_c,0,53,64,,
1,16675, Note_off_c,0,65,0,,
1,16675, Note_off_c,0,68,0,,
1,16675, Note_off_c,0,72,0,,
1,16680, Note_on_c,0,65,64,,
1,16797, Note_off_c,0,53,0,,
1,16800, Note_on_c,0,41,57,,
1,16800, Note_on_c,0,53,71,,
1,17022, Note_off_c,0,41,0,,
1,17022, Note_off_c,0,65,0,,
1,17036, Note_off_c,0,53,0,,
1,17040, Note_on_c,0,36,54,,
1,17040, Note_on_c,0,48,70,,
1,17040, Note_on_c,0,63,64,,
1,17263, Note_off_c,0,36,0,,
1,17263, Note_off_c,0,63,0,,
1,17278, Note_off_c,0,48,0,,
1,17280, Note_on_c,0,46,61,,
1,17280, Note_on_c,0,50,75,,
1,17280, Note_on_c,0,62,61,,
1,17280, Note_on_c,0,70,71,,
1,17520, Note_on_c,0,62,56,,
1,17520, Note_on_c,0,70,70,,
1,17534, Note_off_c,0,62,0,,
1,17534, Note_off_c,0,70,0,,
1,17744, Note_off_c,0,62,0,,
1,17758, Note_off_c,0,70,0,,
1,17760, Note_on_c,0,43,65,,
1,17760, Note_on_c,0,58,57,,
1,17760, Note_on_c,0,67,71,,
1,17772, Note_off_c,0,46,0,,
1,17772, Note_off_c,0,50,0,,
1,17982, Note_off_c,0,43,0,,
1,17982, Note_off_c,0,58,0,,
1,17996, Note_off_c,0,67,0,,
1,18000, Note_on_c,0,46,64,,
1,18000, Note_on_c,0,63,56,,
1,18000, Note_on_c,0,70,70,,
1,18225, Note_off_c,0,46,0,,
1,18239, Note_off_c,0,63,0,,
1,18239, Note_off_c,0,70,0,,
1,18240, Note_on_c,0,36,57,,
1,18240, Note_on_c,0,48,69,,
1,18240, Note_on_c,0,63,59,,
1,18240, Note_on_c,0,70,73,,
1,18595, Note_off_c,0,36,0,,
1,18595, Note_off_c,0,48,0,,
1,18595, Note_off_c,0,63,0,,
1,18595, Note_off_c,0,70,0,,
1,18600, Note_on_c,0,36,54,,
1,18600, Note_on_c,0,48,66,,
1,18600, Note_on_c,0,63,56,,
1,18600, Note_on_c,0,72,70,,
1,19195, Note_off_c,0,36,0,,
1,19195, Note_off_c,0,48,0,,
1,19195, Note_off_c,0,63,0,,
1,19195, Note_off_c,0,72,0,,
1,19200, Note_on_c,0,39,68,,
1,19200, Note_on_c,0,55,61,,
1,19200, Note_on_c,0,58,61,,
1,19200, Note_on_c,0,63,75,,
1,19440, Note_off_c,0,39,0,,
1,19440, Note_on_c,0,46,64,,
1,19664, Note_off_c,0,46,0,,
1,19680, Note_on_c,0,51,57,,
1,19680, Note_on_c,0,55,71,,
1,19680, Note_on_c,0,63,65,,
1,19692, Note_off_c,0,55,0,,
1,19692, Note_off_c,0,58,0,,
1,19692, Note_off_c,0,63,0,,
1,19902, Note_off_c,0,51,0,,
1,19902, Note_off_c,0,63,0,,
1,19916, Note_off_c,0,55,0,,
1,19920, Note_on_c,0,46,64,,
1,19920, Note_on_c,0,58,64,,
1,20036, Note_off_c,0,58,0,,
1,20040, Note_on_c,0,58,64,,
1,20145, Note_off_c,0,46,0,,
1,20160, Note_on_c,0,39,66,,
1,20385, Note_off_c,0,39,0,,
1,20400, Note_on_c,0,46,64,,
1,20623, Note_off_c,0,46,0,,
1,20640, Note_on_c,0,51,57,,
1,20640, Note_on_c,0,55,71,,
1,20875, Note_off_c,0,58,0,,
1,20880, Note_on_c,0,63,64,,
1,21114, Note_off_c,0,51,0,,
1,21114, Note_off_c,0,55,0,,
1,21118, Note_off_c,0,63,0,,
1,21120, Note_on_c,0,46,69,,
1,21120, Note_on_c,0,63,69,,
1,21360, Note_off_c,0,46,0,,
1,21360, Note_on_c,0,53,64,,
1,21480, Note_on_c,0,65,64,,
1,21491, Note_off_c,0,63,0,,
1,21584, Note_off_c,0,53,0,,
1,21600, Note_on_c,0,58,65,,
1,21822, Note_off_c,0,58,0,,
1,21824, Note_off_c,0,65,0,,
1,21840, Note_on_c,0,53,64,,
1,21840, Note_on_c,0,58,64,,
1,22065, Note_off_c,0,53,0,,
1,22079, Note_off_c,0,58,0,,
1,22080, Note_on_c,0,46,67,,
1,22080, Note_on_c,0,58,67,,
1,22305, Note_off_c,0,46,0,,
1,22320, Note_on_c,0,53,64,,
1,22543, Note_off_c,0,53,0,,
1,22560, Note_on_c,0,58,65,,
1,22792, Note_off_c,0,58,0,,
1,22800, Note_on_c,0,58,64,,
1,23020, Note_off_c,0,58,0,,
1,23038, Note_off_c,0,58,0,,
1,23040, Note_on_c,0,48,69,,
1,23040, Note_on_c,0,67,69,,
1,23280, Note_off_c,0,48,0,,
1,23280, Note_on_c,0,55,64,,
1,23400, Note_on_c,0,68,64,,
1,23411, Note_off_c,0,67,0,,
1,23504, Note_off_c,0,55,0,,
1,23520, Note_on_c,0,60,57,,
1,23520, Note_on_c,0,63,71,,
1,23744, Note_off_c,0,68,0,,
1,23760, Note_on_c,0,67,64,,
1,23985, Note_off_c,0,67,0,,
1,23995, Note_off_c,0,60,0,,
1,23995, Note_off_c,0,63,0,,
1,24000, Note_on_c,0,46,67,,
1,24000, Note_on_c,0,65,67,,
1,24225, Note_off_c,0,46,0,,
1,24240, Note_on_c,0,53,64,,
1,24355, Note_off_c,0,65,0,,
1,24360, Note_on_c,0,63,64,,
1,24463, Note_off_c,0,53,0,,
1,24480, Note_on_c,0,58,57,,
1,24480, Note_on_c,0,62,71,,
1,24703, Note_off_c,0,63,0,,
1,24720, Note_on_c,0,65,64,,
1,24943, Note_off_c,0,65,0,,
1,24954, Note_off_c,0,58,0,,
1,24954, Note_off_c,0,62,0,,
1,24960, Note_on_c,0,44,69,,
1,24960, Note_on_c,0,67,69,,
1,25200, Note_off_c,0,44,0,,
1,25200, Note_on_c,0,51,64,,
1,25320, Note_on_c,0,68,64,,
1,25331, Note_off_c,0,67,0,,
1,25424, Note_off_c,0,51,0,,
1,25440, Note_on_c,0,56,57,,
1,25440, Note_on_c,0,60,71,,
1,25664, Note_off_c,0,68,0,,
1,25680, Note_on_c,0,67,64,,
1,25905, Note_off_c,0,67,0,,
1,25915, Note_off_c,0,56,0,,
1,25915, Note_off_c,0,60,0,,
1,25920, Note_on_c,0,44,67,,
1,25920, Note_on_c,0,60,67,,
1,26145, Note_off_c,0,44,0,,
1,26160, Note_on_c,0,51,64,,
1,26383, Note_off_c,0,51,0,,
1,26400, Note_on_c,0,56,57,,
1,26400, Note_on_c,0,60,71,,
1,26622, Note_off_c,0,56,0,,
1,26632, Note_off_c,0,60,0,,
1,26636, Note_off_c,0,60,0,,
1,26640, Note_on_c,0,51,64,,
1,26640, Note_on_c,0,60,64,,
1,26749, Note_off_c,0,60,0,,
1,26760, Note_on_c,0,62,64,,
1,26863, Note_off_c,0,51,0,,
1,26874, Note_off_c,0,62,0,,
1,26880, Note_on_c,0,46,69,,
1,26880, Note_on_c,0,63,69,,
1,27120, Note_off_c,0,46,0,,
1,27120, Note_on_c,0,53,64,,
1,27240, Note_on_c,0,63,64,,
1,27251, Note_off_c,0,63,0,,
1,27344, Note_off_c,0,53,0,,
1,27360, Note_on_c,0,58,57,,
1,27360, Note_on_c,0,62,71,,
1,27584, Note_off_c,0,63,0,,
1,27600, Note_on_c,0,62,64,,
1,27835, Note_off_c,0,58,0,,
1,27835, Note_off_c,0,62,0,,
1,27839, Note_off_c,0,62,0,,
1,27840, Note_on_c,0,46,67,,
1,27840, Note_on_c,0,62,67,,
1,28065, Note_off_c,0,46,0,,
1,28080, Note_on_c,0,53,64,,
1,28303, Note_off_c,0,53,0,,
1,28320, Note_on_c,0,58,57,,
1,28320, Note_on_c,0,62,71,,
1,28542, Note_off_c,0,58,0,,
1,28552, Note_off_c,0,62,0,,
1,28556, Note_off_c,0,62,0,,
1,28560, Note_on_c,0,53,64,,
1,28560, Note_on_c,0,63,64,,
1,28669, Note_off_c,0,63,0,,
1,28680, Note_on_c,0,65,64,,
1,28783, Note_off_c,0,53,0,,
1,28794, Note_off_c,0,65,0,,
1,28800, Note_on_c,0,51,69,,
1,28800, Note_on_c,0,68,69,,
1,29040, Note_off_c,0,51,0,,
1,29040, Note_on_c,0,58,64,,
1,29160, Note_on_c,0,67,64,,
1,29171, Note_off_c,0,68,0,,
1,29264, Note_off_c,0,58,0,,
1,29280, Note_on_c,0,63,65,,
1,29502, Note_off_c,0,63,0,,
1,29504, Note_off_c,0,67,0,,
1,29520, Note_on_c,0,58,64,,
1,29520, Note_on_c,0,65,64,,
1,29745, Note_off_c,0,58,0,,
1,29745, Note_off_c,0,65,0,,
1,29760, Note_on_c,0,48,67,,
1,29760, Note_on_c,0,63,67,,
1,29985, Note_off_c,0,48,0,,
1,30000, Note_on_c,0,55,64,,
1,30223, Note_off_c,0,55,0,,
1,30240, Note_on_c,0,60,57,,
1,30240, Note_on_c,0,63,71,,
1,30472, Note_off_c,0,63,0,,
1,30480, Note_on_c,0,67,64,,
1,30714, Note_off_c,0,60,0,,
1,30714, Note_off_c,0,63,0,,
1,30718, Note_off_c,0,67,0,,
1,30720, Note_on_c,0,45,69,,
1,30720, Note_on_c,0,67,69,,
1,30960, Note_off_c,0,45,0,,
1,30960, Note_on_c,0,53,64,,
1,31080, Note_on_c,0,65,64,,
1,31091, Note_off_c,0,67,0,,
1,31184, Note_off_c,0,53,0,,
1,31200, Note_on_c,0,57,57,,
1,31200, Note_on_c,0,60,71,,
1,31422, Note_off_c,0,57,0,,
1,31424, Note_off_c,0,65,0,,
1,31436, Note_off_c,0,60,0,,
1,31440, Note_on_c,0,53,64,,
1,31440, Note_on_c,0,64,64,,
1,31665, Note_off_c,0,53,0,,
1,31665, Note_off_c,0,64,0,,
1,31680, Note_on_c,0,45,67,,
1,31680, Note_on_c,0,65,67,,
1,31905, Note_off_c,0,45,0,,
1,31920, Note_on_c,0,48,64,,
1,32143, Note_off_c,0,48,0,,
1,32156, Note_off_c,0,65,0,,
1,32160, Note_on_c,0,53,57,,
1,32160, Note_on_c,0,57,71,,
1,32160, Note_on_c,0,60,65,,
1,32382, Note_off_c,0,53,0,,
1,32396, Note_off_c,0,57,0,,
1,32400, Note_on_c,0,48,64,,
1,32623, Note_off_c,0,48,0,,
1,32634, Note_off_c,0,60,0,,
1,32640, Note_on_c,0,43,69,,
1,32640, Note_on_c,0,60,69,,
1,32760, Note_on_c,0,47,64,,
1,32770, Note_off_c,0,43,0,,
1,32869, Note_off_c,0,47,0,,
1,32880, Note_on_c,0,50,64,,
1,32990, Note_off_c,0,50,0,,
1,33000, Note_on_c,0,55,64,,
1,33114, Note_off_c,0,55,0,,
1,33120, Note_on_c,0,59,65,,
1,33234, Note_off_c,0,59,0,,
1,33240, Note_on_c,0,55,64,,
1,33348, Note_off_c,0,55,0,,
1,33360, Note_on_c,0,50,64,,
1,33360, Note_on_c,0,62,64,,
1,33369, Note_off_c,0,60,0,,
1,33469, Note_off_c,0,50,0,,
1,33480, Note_on_c,0,47,64,,
1,33595, Note_off_c,0,47,0,,
1,33599, Note_off_c,0,62,0,,
1,33600, Note_on_c,0,43,67,,
1,33600, Note_on_c,0,62,67,,
1,33825, Note_off_c,0,43,0,,
1,33840, Note_on_c,0,50,64,,
1,34063, Note_off_c,0,50,0,,
1,34080, Note_on_c,0,55,57,,
1,34080, Note_on_c,0,59,71,,
1,34550, Note_off_c,0,62,0,,
1,34554, Note_off_c,0,55,0,,
1,34554, Note_off_c,0,59,0,,
1,34560, Note_on_c,0,39,68,,
1,34560, Note_on_c,0,55,61,,
1,34560, Note_on_c,0,58,61,,
1,34560, Note_on_c,0,63,75,,
1,34800, Note_off_c,0,39,0,,
1,34800, Note_on_c,0,46,64,,
1,35024, Note_off_c,0,46,0,,
1,35040, Note_on_c,0,51,57,,
1,35040, Note_on_c,0,55,71,,
1,35040, Note_on_c,0,63,65,,
1,35052, Note_off_c,0,55,0,,
1,35052, Note_off_c,0,58,0,,
1,35052, Note_off_c,0,63,0,,
1,35262, Note_off_c,0,51,0,,
1,35262, Note_off_c,0,63,0,,
1,35276, Note_off_c,0,55,0,,
1,35280, Note_on_c,0,46,64,,
1,35280, Note_on_c,0,58,64,,
1,35396, Note_off_c,0,58,0,,
1,35400, Note_on_c,0,58,64,,
1,35505, Note_off_c,0,46,0,,
1,35520, Note_on_c,0,39,66,,
1,35745, Note_off_c,0,39,0,,
1,35760, Note_on_c,0,46,64,,
1,35983, Note_off_c,0,46,0,,
1,36000, Note_on_c,0,51,57,,
1,36000, Note_on_c,0,55,71,,
1,36222, Note_off_c,0,51,0,,
1,36235, Note_off_c,0,58,0,,
1,36236, Note_off_c,0,55,0,,
1,36240, Note_on_c,0,46,64,,
1,36240, Note_on_c,0,63,64,,
1,36478, Note_off_c,0,46,0,,
1,36478, Note_off_c,0,63,0,,
1,36480, Note_on_c,0,46,69,,
1,36480, Note_on_c,0,63,69,,
1,36720, Note_off_c,0,46,0,,
1,36720, Note_on_c,0,53,64,,
1,36840, Note_on_c,0,65,64,,
1,36851, Note_off_c,0,63,0,,
1,36944, Note_off_c,0,53,0,,
1,36960, Note_on_c,0,58,65,,
1,37182, Note_off_c,0,58,0,,
1,37184, Note_off_c,0,65,0,,
1,37200, Note_on_c,0,53,64,,
1,37200, Note_on_c,0,58,64,,
1,37425, Note_off_c,0,53,0,,
1,37439, Note_off_c,0,58,0,,
1,37440, Note_on_c,0,46,67,,
1,37440, Note_on_c,0,58,67,,
1,37665, Note_off_c,0,46,0,,
1,37680, Note_on_c,0,53,64,,
1,37903, Note_off_c,0,53,0,,
1,37920, Note_on_c,0,58,65,,
1,38138, Note_off_c,0,58,0,,
1,38156, Note_off_c,0,58,0,,
1,38160, Note_on_c,0,53,64,,
1,38160, Note_on_c,0,58,64,,
1,38383, Note_off_c,0,53,0,,
1,38383, Note_off_c,0,58,0,,
1,38400, Note_on_c,0,48,69,,
1,38400, Note_on_c,0,67,69,,
1,38640, Note_off_c,0,48,0,,
1,38640, Note_on_c,0,55,64,,
1,38760, Note_on_c,0,68,64,,
1,38771, Note_off_c,0,67,0,,
1,38864, Note_off_c,0,55,0,,
1,38880, Note_on_c,0,60,57,,
1,38880, Note_on_c,0,63,71,,
1,39102, Note_off_c,0,60,0,,
1,39104, Note_off_c,0,68,0,,
1,39116, Note_off_c,0,63,0,,
1,39120, Note_on_c,0,55,64,,
1,39120, Note_on_c,0,67,64,,
1,39345, Note_off_c,0,55,0,,
1,39345, Note_off_c,0,67,0,,
1,39360, Note_on_c,0,46,67,,
1,39360, Note_on_c,0,65,67,,
1,39585, Note_off_c,0,46,0,,
1,39600, Note_on_c,0,53,64,,
1,39715, Note_off_c,0,65,0,,
1,39720, Note_on_c,0,63,64,,
1,39823, Note_off_c,0,53,0,,
1,39840, Note_on_c,0,58,57,,
1,39840, Note_on_c,0,62,71,,
1,40062, Note_off_c,0,58,0,,
1,40062, Note_off_c,0,63,0,,
1,40076, Note_off_c,0,62,0,,
1,40080, Note_on_c,0,53,64,,
1,40080, Note_on_c,0,65,64,,
1,40303, Note_off_c,0,53,0,,
1,40303, Note_off_c,0,65,0,,
1,40320, Note_on_c,0,44,69,,
1,40320, Note_on_c,0,67,69,,
1,40560, Note_off_c,0,44,0,,
1,40560, Note_on_c,0,51,64,,
1,40680, Note_on_c,0,68,64,,
1,40691, Note_off_c,0,67,0,,
1,40784, Note_off_c,0,51,0,,
1,40800, Note_on_c,0,56,57,,
1,40800, Note_on_c,0,60,71,,
1,41022, Note_off_c,0,56,0,,
1,41024, Note_off_c,0,68,0,,
1,41036, Note_off_c,0,60,0,,
1,41040, Note_on_c,0,51,64,,
1,41040, Note_on_c,0,67,64,,
1,41265, Note_off_c,0,51,0,,
1,41265, Note_off_c,0,67,0,,
1,41280, Note_on_c,0,44,67,,
1,41280, Note_on_c,0,60,67,,
1,41505, Note_off_c,0,44,0,,
1,41520, Note_on_c,0,51,64,,
1,41743, Note_off_c,0,51,0,,
1,41760, Note_on_c,0,56,57,,
1,41760, Note_on_c,0,60,71,,
1,41982, Note_off_c,0,56,0,,
1,41992, Note_off_c,0,60,0,,
1,41996, Note_off_c,0,60,0,,
1,42000, Note_on_c,0,51,64,,
1,42000, Note_on_c,0,60,64,,
1,42109, Note_off_c,0,60,0,,
1,42120, Note_on_c,0,62,64,,
1,42223, Note_off_c,0,51,0,,
1,42234, Note_off_c,0,62,0,,
1,42240, Note_on_c,0,46,69,,
1,42240, Note_on_c,0,63,69,,
1,42480, Note_off_c,0,46,0,,
1,42480, Note_on_c,0,53,64,,
1,42600, Note_on_c,0,63,64,,
1,42611, Note_off_c,0,63,0,,
1,42704, Note_off_c,0,53,0,,
1,42720, Note_on_c,0,58,57,,
1,42720, Note_on_c,0,62,71,,
1,42942, Note_off_c,0,58,0,,
1,42944, Note_off_c,0,63,0,,
1,42956, Note_off_c,0,62,0,,
1,42960, Note_on_c,0,53,64,,
1,42960, Note_on_c,0,62,64,,
1,43185, Note_off_c,0,53,0,,
1,43199, Note_off_c,0,62,0,,
1,43200, Note_on_c,0,46,67,,
1,43200, Note_on_c,0,62,67,,
1,43425, Note_off_c,0,46,0,,
1,43440, Note_on_c,0,53,64,,
1,43663, Note_off_c,0,53,0,,
1,43680, Note_on_c,0,58,57,,
1,43680, Note_on_c,0,62,71,,
